subtype,hemisphere,year,combo,temperatures,mean_loss,top_fit_clade,top_freq_clade
H3N2,north,2021,G,predicted_prevalence=10.0,0.906634810786616,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,G,predicted_prevalence=10.0,0.9395035426382519,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,G,predicted_prevalence=10.0,0.9395035426382519,3C.2a1b.2a.2a.1,3C.2a1b.2a.2a.1a
H3N2,south,2023,G,predicted_prevalence=10.0,0.9642966249389462,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1
H3N2,north,2023,G,predicted_prevalence=10.0,0.9787801811169344,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2b
H3N2,south,2024,G,predicted_prevalence=10.0,1.0116272696534099,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,G,predicted_prevalence=10.0,1.047834691907885,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,D,mutual_information=1.0,,3C.3a,3C.2
H3N2,north,2013,D,mutual_information=1.0,,3C.3a,3C.3a
H3N2,south,2014,D,mutual_information=0.5,0.0013536720049538986,3C.3a,3C.3a
H3N2,north,2014,D,mutual_information=0.5,0.05001915057486708,3C.3a,3C.3a
H3N2,south,2015,D,mutual_information=0.5,0.033346100383244724,3C.2,3C.2
H3N2,north,2015,D,mutual_information=0.5,0.02500957528743354,3C.2,3C.2
H3N2,south,2016,D,mutual_information=0.5,0.04162783477004574,3C.2,3C.2
H3N2,north,2016,D,mutual_information=0.5,0.03537089646046096,3C.2a,3C.2a
H3N2,south,2017,D,mutual_information=0.5,0.13497564844865242,3C.3a,3C.3a
H3N2,north,2017,D,mutual_information=0.4,0.16602183453750022,3C.2a,3C.2a
H3N2,south,2018,D,mutual_information=0.4,0.29036206912285434,3C.2a2,3C.2a1
H3N2,north,2018,D,mutual_information=0.5,0.3919346670879972,3C.2,3C.2a2
H3N2,south,2019,D,mutual_information=0.5,0.4765010543970339,3C.2a2,3C.2a2
H3N2,north,2019,D,mutual_information=0.5,0.5399835681717703,3C.2a1b.2,3C.2a1b.2
H3N2,south,2020,D,mutual_information=0.5,0.6274042802704414,3C.3a1,3C.3a1
H3N2,north,2020,D,mutual_information=0.5,0.6811748993440035,3C.3a1,3C.2a1b.2b
H3N2,south,2021,D,mutual_information=0.5,0.6801048427299604,3C.3a1,3C.3a1
H3N2,north,2021,D,mutual_information=0.5,0.7593117466291976,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,D,mutual_information=0.5,0.8045566240267348,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,D,mutual_information=0.5,0.8045566240267348,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1a
H3N2,south,2023,D,mutual_information=0.5,0.851590219979933,3C.2a1b.2a.1a,3C.2a1b.2a.2a.1
H3N2,north,2023,D,mutual_information=0.5,0.8745822616345864,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2b
H3N2,south,2024,D,mutual_information=0.5,0.9176207046570042,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,D,mutual_information=0.5,0.9575382508308227,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,E+G,total_escape=1.0;predicted_prevalence=1.0,,3C.2,3C.2
H3N2,north,2013,E+G,total_escape=1.0;predicted_prevalence=1.0,,3C.2,3C.2
H3N2,south,2014,E+G,total_escape=0.4;predicted_prevalence=2.0,0.0013536720049541207,3C.3a,3C.3a
H3N2,north,2014,E+G,total_escape=7.0;predicted_prevalence=0.4,0.5004544965687656,3C.3a,3C.3a
H3N2,south,2015,E+G,total_escape=7.0;predicted_prevalence=0.4,0.3336363310458437,3C.2,3C.2
H3N2,north,2015,E+G,total_escape=7.0;predicted_prevalence=0.4,0.2502272482843828,3C.3a,3C.3a
H3N2,south,2016,E+G,total_escape=7.0;predicted_prevalence=0.4,0.20171750422257745,3C.2,3C.2
H3N2,north,2016,E+G,total_escape=9.0;predicted_prevalence=0.4,0.38900252319033674,3C.2a,3C.2a
H3N2,south,2017,E+G,total_escape=9.0;predicted_prevalence=0.4,0.4920936617312789,3C.2a,3C.3a
H3N2,north,2017,E+G,total_escape=9.0;predicted_prevalence=0.4,0.47225058500584033,3C.2a3,3C.2a1
H3N2,south,2018,E+G,total_escape=10.0;predicted_prevalence=0.4,0.5673298498877739,3C.2a1,3C.2a1
H3N2,north,2018,E+G,total_escape=9.0;predicted_prevalence=0.4,0.6381835539751852,3C.2a1b.1,3C.2a2
H3N2,south,2019,E+G,total_escape=9.0;predicted_prevalence=0.4,0.7201789324286164,3C.2a2,3C.2a2
H3N2,north,2019,E+G,total_escape=9.0;predicted_prevalence=0.4,0.720386181888554,3C.2a1b.1,3C.2a1b.1
H3N2,south,2020,E+G,total_escape=9.0;predicted_prevalence=0.4,0.7963425129507163,3C.2a1b.2,3C.2a1b.2
H3N2,north,2020,E+G,total_escape=9.0;predicted_prevalence=0.4,0.8381859125647592,3C.2a1b.2b,3C.2a1b.2b
H3N2,south,2021,E+G,total_escape=10.0;predicted_prevalence=10.0,0.8411525474365172,3C.2a1b.1a,3C.3a1
H3N2,north,2021,E+G,total_escape=10.0;predicted_prevalence=10.0,0.9079749869537155,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,E+G,total_escape=10.0;predicted_prevalence=10.0,0.9408904479058617,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,E+G,total_escape=10.0;predicted_prevalence=10.0,0.9408904479058617,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1a
H3N2,south,2023,E+G,total_escape=10.0;predicted_prevalence=10.0,0.9656501938901239,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1
H3N2,north,2023,E+G,total_escape=10.0;predicted_prevalence=10.0,0.98083132340645,3C.2a1b.2a.1a,3C.2a1b.2a.2b
H3N2,south,2024,E+G,total_escape=10.0;predicted_prevalence=10.0,1.0132933927468843,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,E+G,total_escape=10.0;predicted_prevalence=10.0,1.0497896650249803,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,E+D,total_escape=1.0;mutual_information=1.0,,3C.3a,3C.3a
H3N2,north,2013,E+D,total_escape=1.0;mutual_information=1.0,,3C.2,3C.2
H3N2,south,2014,E+D,total_escape=1.0;mutual_information=1.0,0.001353672004953843,3C.3a,3C.3a
H3N2,north,2014,E+D,total_escape=10.0;mutual_information=0.5,0.08230005372480173,3C.3a,3C.3a
H3N2,south,2015,E+D,total_escape=10.0;mutual_information=0.5,0.054866702483201156,3C.2,3C.2
H3N2,north,2015,E+D,total_escape=10.0;mutual_information=0.5,0.041150026862400865,3C.2,3C.2
H3N2,south,2016,E+D,total_escape=9.0;mutual_information=0.4,0.04323157344341228,3C.3a,3C.2
H3N2,north,2016,E+D,total_escape=9.0;mutual_information=0.4,0.04390711682786471,3C.2a,3C.2a
H3N2,south,2017,E+D,total_escape=7.0;mutual_information=0.4,0.13752528911175482,3C.3a,3C.3a
H3N2,north,2017,E+D,total_escape=9.0;mutual_information=0.4,0.16246117156043954,3C.2a,3C.2a
H3N2,south,2018,E+D,total_escape=10.0;mutual_information=0.4,0.2907034503076598,3C.2a2,3C.2a1
H3N2,north,2018,E+D,total_escape=9.0;mutual_information=0.4,0.3975916245495507,3C.2,3C.2a2
H3N2,south,2019,E+D,total_escape=9.0;mutual_information=0.4,0.4811023878433274,3C.2a2,3C.2a2
H3N2,north,2019,E+D,total_escape=9.0;mutual_information=0.4,0.5492803916819421,3C.2a1b.2,3C.2a1b.2
H3N2,south,2020,E+D,total_escape=10.0;mutual_information=0.5,0.6347097675671686,3C.3a1,3C.3a1
H3N2,north,2020,E+D,total_escape=0.4;mutual_information=0.2,0.6596927658262323,3C.3a1,3C.3a1
H3N2,south,2021,E+D,total_escape=0.4;mutual_information=0.2,0.6564919943687958,3C.3a1,3C.3a1
H3N2,north,2021,E+D,total_escape=0.4;mutual_information=0.2,0.7382579449948004,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,E+D,total_escape=0.4;mutual_information=0.2,0.7821098545775275,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,E+D,total_escape=0.4;mutual_information=0.2,0.7821098545775275,3C.2a1b.2a.2a.3,3C.2a1b.2a.2a.1a
H3N2,south,2023,E+D,total_escape=0.4;mutual_information=0.2,0.8457964360481176,3C.2a1b.2a.2a.3,3C.2a1b.2a.2a.1
H3N2,north,2023,E+D,total_escape=0.4;mutual_information=0.2,0.8754527060738946,3C.2a1b.2a.2b,3C.2a1b.2a.2b
H3N2,south,2024,E+D,total_escape=0.4;mutual_information=0.2,0.9165916212883234,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,E+D,total_escape=10.0;mutual_information=0.5,0.9614650097464034,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,G+D,predicted_prevalence=1.0;mutual_information=1.0,,3C.2,3C.2
H3N2,north,2013,G+D,predicted_prevalence=1.0;mutual_information=1.0,,3C.3a,3C.3a
H3N2,south,2014,G+D,predicted_prevalence=2.0;mutual_information=0.4,0.0013536720049538986,3C.3a,3C.3a
H3N2,north,2014,G+D,predicted_prevalence=10.0;mutual_information=0.5,0.05172437313676173,3C.3a,3C.3a
H3N2,south,2015,G+D,predicted_prevalence=10.0;mutual_information=0.5,0.03448291542450782,3C.2,3C.2
H3N2,north,2015,G+D,predicted_prevalence=10.0;mutual_information=0.5,0.025862186568380865,3C.2,3C.2
H3N2,south,2016,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.027161026122074237,3C.2,3C.2
H3N2,north,2016,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.03223422617982675,3C.2a,3C.2a
H3N2,south,2017,G+D,predicted_prevalence=10.0;mutual_information=0.5,0.13711468256589004,3C.3a,3C.3a
H3N2,north,2017,G+D,predicted_prevalence=2.0;mutual_information=0.4,0.16295449329553374,3C.2a,3C.2a
H3N2,south,2018,G+D,predicted_prevalence=10.0;mutual_information=0.4,0.2922036965961559,3C.2a2,3C.2a1
H3N2,north,2018,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.3824651440008299,3C.2a2,3C.2a2
H3N2,south,2019,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.4730045766236666,3C.2a2,3C.2a2
H3N2,north,2019,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.5337590371107632,3C.2a1b.2,3C.2a1b.2
H3N2,south,2020,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.6268581378357537,3C.3a1,3C.3a1
H3N2,north,2020,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.6803120357483107,3C.2a1b.2b,3C.2a1b.2b
H3N2,south,2021,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.6770665820805909,3C.3a1,3C.3a1
H3N2,north,2021,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.756874392230824,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.7962132229001022,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.7962132229001022,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1a
H3N2,south,2023,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.8468795078028097,3C.2a1b.2a.2a.1,3C.2a1b.2a.2a.1
H3N2,north,2023,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.8692241828782403,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2b
H3N2,south,2024,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.9131275794103436,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.9532307725411435,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,E+G+D,total_escape=1.0;predicted_prevalence=1.0;mutual_information=1.0,,3C.3a,3C.2
H3N2,north,2013,E+G+D,total_escape=1.0;predicted_prevalence=1.0;mutual_information=1.0,,3C.3a,3C.3a
H3N2,south,2014,E+G+D,total_escape=3.0;predicted_prevalence=0.3;mutual_information=0.2,0.001353672004952955,3C.3a,3C.3a
H3N2,north,2014,E+G+D,total_escape=10.0;predicted_prevalence=9.0;mutual_information=0.5,0.04897799651259238,3C.3a,3C.3a
H3N2,south,2015,E+G+D,total_escape=10.0;predicted_prevalence=9.0;mutual_information=0.5,0.032651997675061585,3C.2,3C.2
H3N2,north,2015,E+G+D,total_escape=10.0;predicted_prevalence=9.0;mutual_information=0.5,0.02448899825629619,3C.2,3C.2
H3N2,south,2016,E+G+D,total_escape=7.0;predicted_prevalence=2.0;mutual_information=0.5,0.026529671508504153,3C.2,3C.2
H3N2,north,2016,E+G+D,total_escape=4.0;predicted_prevalence=7.0;mutual_information=0.4,0.03802516025349556,3C.2a,3C.2a
H3N2,south,2017,E+G+D,total_escape=3.0;predicted_prevalence=5.0;mutual_information=0.4,0.13253879780674085,3C.3a,3C.3a
H3N2,north,2017,E+G+D,total_escape=4.0;predicted_prevalence=7.0;mutual_information=0.4,0.15802765491219706,3C.2a,3C.2a
H3N2,south,2018,E+G+D,total_escape=10.0;predicted_prevalence=10.0;mutual_information=0.4,0.2921681812574485,3C.2a2,3C.2a1
H3N2,north,2018,E+G+D,total_escape=10.0;predicted_prevalence=3.0;mutual_information=0.5,0.38814346773709385,3C.2a2,3C.2a2
H3N2,south,2019,E+G+D,total_escape=10.0;predicted_prevalence=3.0;mutual_information=0.5,0.47724951970638513,3C.2a2,3C.2a2
H3N2,north,2019,E+G+D,total_escape=10.0;predicted_prevalence=3.0;mutual_information=0.5,0.5370123239176552,3C.2a1b.2,3C.2a1b.2
H3N2,south,2020,E+G+D,total_escape=0.1;predicted_prevalence=0.1;mutual_information=0.4,0.6079796516272965,3C.2a1b.2,3C.2a1b.2
H3N2,north,2020,E+G+D,total_escape=0.4;predicted_prevalence=4.0;mutual_information=0.2,0.6587010113053894,3C.3a1,3C.3a1
H3N2,south,2021,E+G+D,total_escape=0.4;predicted_prevalence=10.0;mutual_information=0.2,0.6584583637044278,3C.3a1,3C.3a1
H3N2,north,2021,E+G+D,total_escape=0.4;predicted_prevalence=10.0;mutual_information=0.2,0.7401742336495047,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,E+G+D,total_escape=0.4;predicted_prevalence=8.0;mutual_information=0.2,0.7813109088713945,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,E+G+D,total_escape=0.4;predicted_prevalence=8.0;mutual_information=0.2,0.7813109088713945,3C.2a1b.2a.2a.3,3C.2a1b.2a.2a.1a
H3N2,south,2023,E+G+D,total_escape=0.4;predicted_prevalence=8.0;mutual_information=0.2,0.8452109160849282,3C.2a1b.2a.2a.3,3C.2a1b.2a.2a.1
H3N2,north,2023,E+G+D,total_escape=10.0;predicted_prevalence=3.0;mutual_information=0.5,0.8697410418381395,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2b
H3N2,south,2024,E+G+D,total_escape=6.0;predicted_prevalence=3.0;mutual_information=0.5,0.913248573818579,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,E+G+D,total_escape=10.0;predicted_prevalence=3.0;mutual_information=0.5,0.9537557469619073,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
