subtype,hemisphere,year,combo,temperatures,mean_loss,top_fit_clade,top_freq_clade
H3N2,south,2024,G,predicted_prevalence=10.0,1.0116272696534099,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,G,predicted_prevalence=10.0,1.047834691907885,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,D,mutual_information=1.0,,3C.3a,3C.2
H3N2,north,2013,D,mutual_information=1.0,,3C.3a,3C.3a
H3N2,south,2014,D,mutual_information=0.5,0.0013536720049538986,3C.3a,3C.3a
H3N2,north,2014,D,mutual_information=0.5,0.05001915057486708,3C.3a,3C.3a
H3N2,south,2015,D,mutual_information=0.5,0.033346100383244724,3C.2,3C.2
H3N2,north,2015,D,mutual_information=0.5,0.02500957528743354,3C.2,3C.2
H3N2,south,2016,D,mutual_information=0.5,0.04162783477004574,3C.2,3C.2
H3N2,north,2016,D,mutual_information=0.5,0.03537089646046096,3C.2a,3C.2a
H3N2,south,2017,D,mutual_information=0.5,0.13497564844865242,3C.3a,3C.3a
H3N2,north,2017,D,mutual_information=0.4,0.16602183453750022,3C.2a,3C.2a
H3N2,south,2018,D,mutual_information=0.4,0.29036206912285434,3C.2a2,3C.2a1
H3N2,north,2018,D,mutual_information=0.5,0.3919346670879972,3C.2,3C.2a2
H3N2,south,2019,D,mutual_information=0.5,0.4765010543970339,3C.2a2,3C.2a2
H3N2,north,2019,D,mutual_information=0.5,0.5399835681717703,3C.2a1b.2,3C.2a1b.2
H3N2,south,2020,D,mutual_information=0.5,0.6274042802704414,3C.3a1,3C.3a1
H3N2,north,2020,D,mutual_information=0.5,0.6811748993440035,3C.3a1,3C.2a1b.2b
H3N2,south,2021,D,mutual_information=0.5,0.6801048427299604,3C.3a1,3C.3a1
H3N2,north,2021,D,mutual_information=0.5,0.7593117466291976,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,D,mutual_information=0.5,0.8045566240267348,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,D,mutual_information=0.5,0.8045566240267348,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1a
H3N2,south,2023,D,mutual_information=0.5,0.851590219979933,3C.2a1b.2a.1a,3C.2a1b.2a.2a.1
H3N2,north,2023,D,mutual_information=0.5,0.8745822616345864,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2b
H3N2,south,2024,D,mutual_information=0.5,0.9176207046570042,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,D,mutual_information=0.5,0.9575382508308227,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,E+G,total_escape=1.0;predicted_prevalence=1.0,,3C.2,3C.2
H3N2,north,2013,E+G,total_escape=1.0;predicted_prevalence=1.0,,3C.3a,3C.3a
H3N2,south,2014,E+G,total_escape=0.4;predicted_prevalence=2.0,0.0013536720049538986,3C.3a,3C.3a
H3N2,north,2014,E+G,total_escape=0.5;predicted_prevalence=10.0,0.05172437313676173,3C.3a,3C.3a
H3N2,south,2015,E+G,total_escape=0.5;predicted_prevalence=10.0,0.03448291542450782,3C.2,3C.2
H3N2,north,2015,E+G,total_escape=0.5;predicted_prevalence=10.0,0.025862186568380865,3C.3a,3C.3a
H3N2,south,2016,E+G,total_escape=0.5;predicted_prevalence=3.0,0.027161026122074237,3C.3a,3C.3a
H3N2,north,2016,E+G,total_escape=0.5;predicted_prevalence=10.0,0.2277500520828333,3C.2,3C.2
H3N2,south,2017,E+G,total_escape=0.5;predicted_prevalence=10.0,0.21142735446896355,3C.3a,3C.3a
H3N2,north,2017,E+G,total_escape=0.5;predicted_prevalence=10.0,0.3704320001534415,3C.3a,3C.2a1
H3N2,south,2018,E+G,total_escape=0.5;predicted_prevalence=10.0,0.4693818976345275,3C.2a2,3C.2a1
H3N2,north,2018,E+G,total_escape=0.5;predicted_prevalence=10.0,0.5328563783273859,3C.2,3C.2a2
H3N2,south,2019,E+G,total_escape=0.5;predicted_prevalence=10.0,0.6127539797161083,3C.3a1,3C.2a2
H3N2,north,2019,E+G,total_escape=0.5;predicted_prevalence=10.0,0.6424654140041876,3C.3a1,3C.3a1
H3N2,south,2020,E+G,total_escape=0.5;predicted_prevalence=10.0,0.6943609777116724,3C.3a1,3C.3a1
H3N2,north,2020,E+G,total_escape=0.5;predicted_prevalence=10.0,0.709003127606071,3C.3a1,3C.3a1
H3N2,south,2021,E+G,total_escape=0.5;predicted_prevalence=10.0,0.6965243938721137,3C.3a1,3C.3a1
H3N2,north,2021,E+G,total_escape=0.5;predicted_prevalence=10.0,0.769413996171735,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,E+G,total_escape=0.5;predicted_prevalence=10.0,0.8250684600533336,3C.2a1b.2a.2a.2,3C.2a1b.2a.2a.2
H3N2,north,2022,E+G,total_escape=0.5;predicted_prevalence=10.0,0.8250684600533336,3C.2a1b.2a.2a.3,3C.2a1b.2a.2a.1a
H3N2,south,2023,E+G,total_escape=0.5;predicted_prevalence=10.0,0.8352141407820396,3C.2a1b.2a.2a.3b,3C.2a1b.2a.2a.1
H3N2,north,2023,E+G,total_escape=0.5;predicted_prevalence=10.0,0.8571073520692346,3C.2a1b.2a.2a.3b,3C.2a1b.2a.2b
H3N2,south,2024,E+G,total_escape=0.5;predicted_prevalence=10.0,0.9028456272182959,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,E+G,total_escape=0.5;predicted_prevalence=10.0,0.948986661360673,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,E+D,total_escape=1.0;mutual_information=1.0,,3C.3a,3C.3a
H3N2,north,2013,E+D,total_escape=1.0;mutual_information=1.0,,3C.3a,3C.3a
H3N2,south,2014,E+D,total_escape=1.0;mutual_information=1.0,0.001353672004953843,3C.3a,3C.3a
H3N2,north,2014,E+D,total_escape=1.0;mutual_information=1.0,0.050019150574867,3C.3a,3C.3a
H3N2,south,2015,E+D,total_escape=1.0;mutual_information=1.0,0.03334610038324467,3C.2,3C.2
H3N2,north,2015,E+D,total_escape=1.0;mutual_information=1.0,0.0250095752874335,3C.2,3C.2
H3N2,south,2016,E+D,total_escape=0.8;mutual_information=0.9,0.02664709615906563,3C.3a,3C.2
H3N2,north,2016,E+D,total_escape=3.0;mutual_information=0.5,0.03218641868067971,3C.2a,3C.2a
H3N2,south,2017,E+D,total_escape=3.0;mutual_information=0.5,0.11903178097635578,3C.3a,3C.3a
H3N2,north,2017,E+D,total_escape=10.0;mutual_information=0.4,0.17531664916570672,3C.2a,3C.2a
H3N2,south,2018,E+D,total_escape=10.0;mutual_information=0.5,0.29602726729896595,3C.2a2,3C.2a1
H3N2,north,2018,E+D,total_escape=10.0;mutual_information=0.5,0.39464082359994845,3C.2,3C.2a2
H3N2,south,2019,E+D,total_escape=10.0;mutual_information=0.5,0.47856184678614916,3C.2a2,3C.2a2
H3N2,north,2019,E+D,total_escape=10.0;mutual_information=0.5,0.541807442367517,3C.2a1b.2,3C.2a1b.2
H3N2,south,2020,E+D,total_escape=10.0;mutual_information=0.5,0.6285167025570393,3C.3a1,3C.3a1
H3N2,north,2020,E+D,total_escape=3.0;mutual_information=0.5,0.6790110192755933,3C.3a1,3C.3a1
H3N2,south,2021,E+D,total_escape=3.0;mutual_information=0.5,0.679248876628471,3C.3a1,3C.3a1
H3N2,north,2021,E+D,total_escape=3.0;mutual_information=0.5,0.7583965331331479,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,E+D,total_escape=10.0;mutual_information=0.5,0.8059097656759411,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,E+D,total_escape=10.0;mutual_information=0.5,0.8059097656759411,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1a
H3N2,south,2023,E+D,total_escape=0.5;mutual_information=10.0,0.8348219617178025,3C.2a1b.2a.2a.3b,3C.2a1b.2a.2a.1
H3N2,north,2023,E+D,total_escape=0.5;mutual_information=10.0,0.8572944358152345,3C.2a1b.2a.2a.3b,3C.2a1b.2a.2b
H3N2,south,2024,E+D,total_escape=0.5;mutual_information=10.0,0.903112165599298,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,E+D,total_escape=0.5;mutual_information=10.0,0.9492878499787109,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,G+D,predicted_prevalence=1.0;mutual_information=1.0,,3C.2,3C.2
H3N2,north,2013,G+D,predicted_prevalence=1.0;mutual_information=1.0,,3C.3a,3C.3a
H3N2,south,2014,G+D,predicted_prevalence=2.0;mutual_information=0.4,0.0013536720049538986,3C.3a,3C.3a
H3N2,north,2014,G+D,predicted_prevalence=10.0;mutual_information=0.5,0.05172437313676173,3C.3a,3C.3a
H3N2,south,2015,G+D,predicted_prevalence=10.0;mutual_information=0.5,0.03448291542450782,3C.2,3C.2
H3N2,north,2015,G+D,predicted_prevalence=10.0;mutual_information=0.5,0.025862186568380865,3C.2,3C.2
H3N2,south,2016,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.027161026122074237,3C.2,3C.2
H3N2,north,2016,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.03223422617982675,3C.2a,3C.2a
H3N2,south,2017,G+D,predicted_prevalence=10.0;mutual_information=0.5,0.13711468256589004,3C.3a,3C.3a
H3N2,north,2017,G+D,predicted_prevalence=2.0;mutual_information=0.4,0.16295449329553374,3C.2a,3C.2a
H3N2,south,2018,G+D,predicted_prevalence=10.0;mutual_information=0.4,0.2922036965961559,3C.2a2,3C.2a1
H3N2,north,2018,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.3824651440008299,3C.2a2,3C.2a2
H3N2,south,2019,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.4730045766236666,3C.2a2,3C.2a2
H3N2,north,2019,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.5337590371107632,3C.2a1b.2,3C.2a1b.2
H3N2,south,2020,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.6268581378357537,3C.3a1,3C.3a1
H3N2,north,2020,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.6803120357483107,3C.2a1b.2b,3C.2a1b.2b
H3N2,south,2021,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.6770665820805909,3C.3a1,3C.3a1
H3N2,north,2021,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.756874392230824,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.7962132229001022,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.7962132229001022,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1a
H3N2,south,2023,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.8468795078028097,3C.2a1b.2a.2a.1,3C.2a1b.2a.2a.1
H3N2,north,2023,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.8692241828782403,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2b
H3N2,south,2024,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.9131275794103436,3C.2a1b.2a.2a.1b,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,G+D,predicted_prevalence=3.0;mutual_information=0.5,0.9532307725411435,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,south,2013,E+G+D,total_escape=1.0;predicted_prevalence=1.0;mutual_information=1.0,,3C.3a,3C.2
H3N2,north,2013,E+G+D,total_escape=1.0;predicted_prevalence=1.0;mutual_information=1.0,,3C.3a,3C.3a
H3N2,south,2014,E+G+D,total_escape=0.1;predicted_prevalence=0.1;mutual_information=0.5,0.0013536720049522888,3C.3a,3C.3a
H3N2,north,2014,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.0035487880401881416,3C.3a,3C.3a
H3N2,south,2015,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.002365858693458761,3C.2,3C.2
H3N2,north,2015,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.0017743940200940708,3C.2,3C.2
H3N2,south,2016,E+G+D,total_escape=0.5;predicted_prevalence=5.0;mutual_information=5.0,0.003311326031223255,3C.3a,3C.3a
H3N2,north,2016,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.013118321305055365,3C.2a,3C.2a
H3N2,south,2017,E+G+D,total_escape=5.0;predicted_prevalence=6.0;mutual_information=0.5,0.11548793893836573,3C.3a,3C.3a
H3N2,north,2017,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.1590973184504231,3C.2a,3C.2a
H3N2,south,2018,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.28616453575646933,3C.2a2,3C.2a1
H3N2,north,2018,E+G+D,total_escape=6.0;predicted_prevalence=5.0;mutual_information=0.5,0.38048354298141673,3C.2,3C.2a2
H3N2,south,2019,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.4686847462579058,3C.2a2,3C.2a2
H3N2,north,2019,E+G+D,total_escape=6.0;predicted_prevalence=5.0;mutual_information=0.5,0.5309238216892593,3C.2a1b.2,3C.2a1b.2
H3N2,south,2020,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.6213192091154215,3C.3a1,3C.3a1
H3N2,north,2020,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.6723648152792008,3C.3a1,3C.2a1b.2b
H3N2,south,2021,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.6714719392687175,3C.3a1,3C.3a1
H3N2,north,2021,E+G+D,total_escape=6.0;predicted_prevalence=6.0;mutual_information=0.5,0.7513711307747694,3C.2a1b.2a.1a,3C.2a1b.2a.1a
H3N2,south,2022,E+G+D,total_escape=9.0;predicted_prevalence=4.0;mutual_information=0.5,0.7963937189828052,3C.2a1b.2a.2d,3C.2a1b.2a.2d
H3N2,north,2022,E+G+D,total_escape=9.0;predicted_prevalence=4.0;mutual_information=0.5,0.7963937189828052,3C.2a1b.2a.2a.1a,3C.2a1b.2a.2a.1a
H3N2,south,2023,E+G+D,total_escape=0.5;predicted_prevalence=10.0;mutual_information=10.0,0.8353726022955859,3C.2a1b.2a.2a.3b,3C.2a1b.2a.2a.1
H3N2,north,2023,E+G+D,total_escape=0.5;predicted_prevalence=10.0;mutual_information=10.0,0.8575788208632127,3C.2a1b.2a.2a.3b,3C.2a1b.2a.2b
H3N2,south,2024,E+G+D,total_escape=0.5;predicted_prevalence=10.0;mutual_information=10.0,0.903394243499859,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
H3N2,north,2024,E+G+D,total_escape=0.5;predicted_prevalence=10.0;mutual_information=10.0,0.9494890839753864,3C.2a1b.2a.2a.3a.1,3C.2a1b.2a.2a.3a.1
