timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	A/AKITA/14/2012_EPI393439	0.000976	19.521272000000017	8.943057999999985	0.3324003549707831	0.0011038784245588319	15.654180705976472	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Alabama/02/2012_EPI356607	3.4e-05	19.773058000000013	8.824217999999984	0.3324003549707831	3.845478118340193e-05	15.846300573703536	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Alabama/05/2012_EPI367490	0.000308	18.954602000000005	9.484892999999976	0.430159138816877	0.0003628375165527144	15.337876467673572	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Almaty/3277/2012_EPI358871	1e-05	20.512200000000007	7.9017539999999835	0.09733824484857329	1.0254996587784997e-05	16.63111181449192	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Arkansas/01/2012_EPI353504	1.8e-05	22.275348999999995	13.834334999999975	0.38546160423751386	2.0813527240740056e-05	18.659337309363792	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Astrakhan/06/2012_EPI377492	0.006102000000000001	21.378788999999983	12.030843999999984	0.3592084003979151	0.00697902426508454	17.676317030161073	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Athens_GR/112/2012_EPI358885	6.500000000000001e-05	20.820269999999994	9.936556999999983	0.24118225550721303	7.0774745856795e-05	16.898357109024833	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/BRISBANE/1/2012_EPI376859	1.3000000000000001e-05	20.821044999999998	8.140138999999982	0.19065518385528452	1.3860060809674412e-05	16.9323307738932	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/BRISBANE/11/2012_EPI376849	0.000127	21.397865999999986	12.021091999999982	0.3592084003979151	0.00014525337293768215	17.697865947217363	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/BRISBANE/26/2012_EPI379388	0.00043200000000000004	24.197706999999994	15.815112999999977	0.2905346414558457	0.00048015263965109687	20.579743530309887	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/BRISBANE/29/2012_EPI379462	0.0012050000000000001	18.97065100000001	6.333528999999976	0.19065518385528452	0.001284721021204436	15.05626694540081	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/BRISBANE/38/2012_EPI379453	0.002434	24.255611999999996	15.833729999999978	0.2912311872935724	0.002706089723325575	20.638037521904117	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/BRISBANE/39/2012_EPI379592	0.003017	24.404553999999997	15.90585899999998	0.29370932004496964	0.0033577268332678025	21.038686834348667	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/BRISBANE/6/2012_EPI376862	6.9e-05	21.472908999999984	8.966604999999982	0.15750250917813474	7.255572692626473e-05	17.582365125952233	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Bacau/89197/2012_EPI370483	1.1e-05	19.970226999999994	7.333512999999982	0.19065518385528452	1.1727743762032192e-05	16.05584800684481	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Beograd/1549/2012_EPI392209	0.001308	23.072772000000008	14.819379999999974	0.2913373681701137	0.0014542818238033929	19.518256623833167	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Beograd/1607/2012_EPI392211	0.001419	23.27249900000001	14.834318999999974	0.38546160423751386	0.0016407997308116743	19.65605570990218	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Brasov/92191/2012_EPI370461	2.9999999999999997e-05	18.97065100000001	6.333528999999976	0.19065518385528452	3.198475571463325e-05	15.05626694540081	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Brazil/7920/2012_EPI387784	0.00187	23.307942000000008	14.526287999999978	0.38546160423751386	0.002162294218899106	19.694546412452173	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Brazil/8456/2012_EPI387772	0.006464	23.307942000000008	14.526287999999978	0.38546160423751386	0.00747436889356354	19.694546412452173	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Brazil/8751/2012_EPI387760	0.010338	23.307942000000008	14.526287999999978	0.38546160423751386	0.011953902478598373	19.694546412452173	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Bulgaria/218/2012_EPI368833	0.000102	24.274916999999995	15.831494999999977	0.29099673205744536	0.00011339120323655436	20.658883744550852	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/CHIBA-C/23/2012_EPI378277	0.000718	21.531285999999994	10.70395799999999	0.2628541802231682	0.0007888802286887933	17.66465545718917	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Caen/539/2012_EPI392216	9.2e-05	18.82110699999999	7.989210999999978	0.3324003549707831	0.00010405411379038169	14.899224217901956	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/California/22/2012_EPI371792	0.000185	25.44748000000001	17.055245999999983	0.156811865197823	0.00019447749822722025	22.087126815649118	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/California/32/2012_EPI377516	0.0042229999999999	22.275348999999995	13.834334999999975	0.38546160423751386	0.004883084752091287	18.659337309363792	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Catalonia/S4360/2012_EPI348665	1.1e-05	18.82110699999999	7.989210999999978	0.3324003549707831	1.2441252735806504e-05	14.899224217901956	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Catalonia/S4421/2012_EPI350944	2.5e-05	20.416034999999994	9.956384999999981	0.24118225550721303	2.722105609876731e-05	16.617334745887767	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Catalonia/S4451/2012_EPI352824	2.1e-05	19.935119999999998	7.332276999999982	0.11074709187704451	2.165614879455917e-05	16.019662071728707	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Catalonia/S4454/2012_EPI352827	2.7000000000000002e-05	19.935119999999998	7.332276999999982	0.11074709187704451	2.7843619878718936e-05	16.019662071728707	2013-02-01	ep_x_wolf	south	2013
2012-09-01	A/Catalonia/S4468/2012_EPI352830	2.8000000000000013e-05	19.935119999999998	7.332276999999982	0.11074709187704451	2.8874865059412244e-05	16.019662071728707	2013-02-01	ep_x_wolf	south	2013
