timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	A/AKITA/14/2012_EPI393439	0.000976	19.521272000000017	8.943057999999985	6.982832432258887	0.011519785990024244	13.439157687758854	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Alabama/02/2012_EPI356607	3.4e-05	19.773058000000013	8.824217999999984	0.9743583136942489	3.282493409079548e-05	14.266851200065245	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Alabama/05/2012_EPI367490	0.000308	18.954602000000005	9.484892999999976	-3.104300029770097	5.435228713074274e-05	15.240555241798399	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Almaty/3277/2012_EPI358871	1e-05	20.512200000000007	7.9017539999999835	-2.1247951832809377	2.6540825079988995e-06	16.054228714497455	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Arkansas/01/2012_EPI353504	1.8e-05	22.275348999999995	13.834334999999975	-2.1143772034891875	4.798131222262906e-06	19.422349556712994	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Astrakhan/06/2012_EPI377492	0.006102000000000001	21.378788999999983	12.030843999999984	5.989408435251509	0.047610279379999024	15.823374295228561	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Athens_GR/112/2012_EPI358885	6.500000000000001e-05	20.820269999999994	9.936556999999983	0.9739309897071577	6.274237808844462e-05	15.298342738350826	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/BRISBANE/1/2012_EPI376859	1.3000000000000001e-05	20.821044999999998	8.140138999999982	-1.5626181121442355	4.3610102287767306e-06	16.25884169281783	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/BRISBANE/11/2012_EPI376849	0.000127	21.397865999999986	12.021091999999982	-0.0578215190130153	7.975345342307203e-05	16.265961873649523	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/BRISBANE/26/2012_EPI379388	0.00043200000000000004	24.197706999999994	15.815112999999977	-3.2081901262500923	7.30047829799091e-05	21.12330683585359	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/BRISBANE/29/2012_EPI379462	0.0012050000000000001	18.97065100000001	6.333528999999976	-1.5626181121442355	0.0004042321019750739	14.357150886697562	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/BRISBANE/38/2012_EPI379453	0.002434	24.255611999999996	15.833729999999978	-2.66128366486964	0.0005165997190514215	21.418121090686963	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/BRISBANE/39/2012_EPI379592	0.003017	24.404553999999997	15.90585899999998	-2.3524203412847617	0.0007282820131795398	21.756920983864184	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/BRISBANE/6/2012_EPI376862	6.9e-05	21.472908999999984	8.966604999999982	-1.4461701971719176	2.429767935707209e-05	17.01577143099476	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Bacau/89197/2012_EPI370483	1.1e-05	19.970226999999994	7.333512999999982	-2.1095245735246877	2.9381259832976014e-06	15.35687505322046	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Beograd/1549/2012_EPI392209	0.001308	23.072772000000008	14.819379999999974	-2.1143772034891875	0.0003486642021511045	20.290614212397212	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Beograd/1607/2012_EPI392211	0.001419	23.27249900000001	14.834318999999974	-2.66128366486964	0.0003011729668586553	20.421747210779284	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Brasov/92191/2012_EPI370461	2.9999999999999997e-05	18.97065100000001	6.333528999999976	-1.5626181121442355	1.0063869758715531e-05	14.357150886697562	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Brazil/7920/2012_EPI387784	0.00187	23.307942000000008	14.526287999999978	0.231271483225707	0.0013246480557392495	20.382437348912372	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Brazil/8456/2012_EPI387772	0.006464	23.307942000000008	14.526287999999978	0.231271483225707	0.004578890391603481	20.382437348912372	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Brazil/8751/2012_EPI387760	0.010338	23.307942000000008	14.526287999999978	0.231271483225707	0.007323107807610889	20.382437348912372	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Bulgaria/218/2012_EPI368833	0.000102	24.274916999999995	15.831494999999977	-3.2081901262500923	1.7237240425811873e-05	21.422280607751304	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/CHIBA-C/23/2012_EPI378277	0.000718	21.531285999999994	10.70395799999999	2.2648427359463135	0.001186780312232131	16.10124474157755	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Caen/539/2012_EPI392216	9.2e-05	18.82110699999999	7.989210999999978	0.9739309897071577	8.880459667902928e-05	13.298944829750393	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/California/22/2012_EPI371792	0.000185	25.44748000000001	17.055245999999983	-3.828619664419965	2.4141754386800422e-05	22.78851534353789	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/California/32/2012_EPI377516	0.0042229999999999	22.275348999999995	13.834334999999975	-2.1143772034891875	0.0011256948973119873	19.422349556712994	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Catalonia/S4360/2012_EPI348665	1.1e-05	18.82110699999999	7.989210999999978	0.9739309897071577	1.0617940907275242e-05	13.298944829750393	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Catalonia/S4421/2012_EPI350944	2.5e-05	20.416034999999994	9.956384999999981	0.42702452832670534	1.9214168865894574e-05	15.034145339379128	2013-02-01	cTiterSub_x-ne_star	south	2013
2012-09-01	A/Catalonia/S4451/2012_EPI352824	2.1e-05	19.935119999999998	7.332276999999982	-1.5626181121442355	7.0447088311008715e-06	15.346588269526631	2013-02-01	cTiterSub_x-ne_star	south	2013
