timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	B/Alaska/01/2012_EPI_ISL_117023	0.000138	2.9483560000000004	3.4290049999999974	-0.018607636353096542	0.0001365021943379814	2.945977137185382	2013-02-01	lbi	south	2013
2012-09-01	B/Alaska/12/2012_EPI_ISL_128369	0.013722	1.9780890000000007	2.454278999999998	0.00958499958971864	0.01373344805245059	1.9761690248812875	2013-02-01	lbi	south	2013
2012-09-01	B/Argentina/35/2012_EPI_ISL_128371	0.020194	1.8813110000000002	2.199704999999999	0.019521704928965898	0.02029469985743868	1.8796933719786746	2013-02-01	lbi	south	2013
2012-09-01	B/Argentina/44/2012_EPI_ISL_128379	0.023578	1.0062129999999996	1.4648189999999992	0.002745808655777842	0.023530521076656895	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Athens_GR/152/2012_EPI_ISL_117498	7.900000000000001e-05	2.999241	3.4648109999999974	0.10074725143187349	8.212693685725502e-05	2.9974063291182453	2013-02-01	lbi	south	2013
2012-09-01	B/Athens_GR/152/2012_EPI_ISL_117498__dup2	7.900000000000001e-05	2.999241	3.4648109999999974	0.10074725143187349	8.212693685725502e-05	2.9974063291182453	2013-02-01	lbi	south	2013
2012-09-01	B/Athens_GR/98/2012_EPI_ISL_117496__dup2	6.3e-05	1.0062129999999996	1.4648189999999992	0.1100122881348598	6.574695555695523e-05	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Austria/653113/2012_EPI_ISL_106892	1e-05	1.948644000000001	2.429008999999998	-11.554950542779096	8.085179866437808e-08	1.946250141574056	2013-02-01	lbi	south	2013
2012-09-01	B/BRISBANE/1/2012_EPI_ISL_118621	2.7000000000000002e-05	2.9584840000000003	3.442144999999998	-11.552289639197861	2.1854202181029493e-07	2.9568141511312582	2013-02-01	lbi	south	2013
2012-09-01	B/BRISBANE/15/2012_EPI_ISL_122553	0.003629	1.9822810000000006	2.422831999999998	0.027549064437124984	0.003659315441098439	1.980216100909479	2013-02-01	lbi	south	2013
2012-09-01	B/Bahrain/10/2012_EPI_ISL_122136	6.3e-05	1.9797690000000006	2.464764999999998	-0.009497923728198113	6.255320315161066e-05	1.9781677327142881	2013-02-01	lbi	south	2013
2012-09-01	B/Bahrain/15/2012_EPI_ISL_122140	7.099999999999999e-05	1.0062129999999996	1.4648189999999992	-0.02275942136033713	7.01080043106204e-05	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Bangladesh/6704/2012_EPI_ISL_125888	0.012577	1.9627840000000008	2.3180629999999978	-0.023462000547050315	0.012415356109917121	1.9613231535753053	2013-02-01	lbi	south	2013
2012-09-01	B/Beijing-Chaoyang/1147/2012_EPI_ISL_117040	2.8999999999999997e-05	4.730687000000002	4.831004999999997	-11.526192692050813	2.3729664081942828e-07	4.72990380036268	2013-02-01	lbi	south	2013
2012-09-01	B/Beijing-Xicheng/1241/2012_EPI_ISL_117041	6.3e-05	1.0062129999999996	1.4648189999999992	-0.01948038836722755	6.229356218836904e-05	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Brazil/0944/2012_EPI_ISL_125887	0.000162	1.9207470000000004	2.309577999999998	-0.016196265390944976	0.00016040278822143815	1.9197346830538415	2013-02-01	lbi	south	2013
2012-09-01	B/CHANTHABURI/32/2012_EPI_ISL_122528	0.000234	2.9621530000000007	3.4346619999999977	0.06691900256852197	0.00023985731362610434	2.960462547366511	2013-02-01	lbi	south	2013
2012-09-01	B/CHIANG_RAI/50/2012_EPI_ISL_122581	0.000593	1.8648689999999988	2.2603179999999976	-0.020222465175360388	0.0005861692431584823	1.8638366301511555	2013-02-01	lbi	south	2013
2012-09-01	B/CHIBA-C/25/2012_EPI_ISL_122194	0.00093	2.0043410000000006	2.4518009999999983	-0.016498085283196975	0.000920715026444427	2.002460380859299	2013-02-01	lbi	south	2013
2012-09-01	B/California/02/2012_EPI_ISL_105784	2.8999999999999997e-05	1.0062129999999996	1.4648189999999992	-11.561796510700221	2.3380234596737547e-07	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/California/03/2012_EPI_ISL_115045	3.5e-05	1.0062129999999996	1.4648189999999992	-11.561481166239748	2.8221232356910057e-07	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Centre/1376/2012_EPI_ISL_128112	0.002838	1.0062129999999996	1.4648189999999992	-0.01770649625302809	0.002808251531380504	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Centre/1376/2012_EPI_ISL_128112__dup2	0.002838	1.0062129999999996	1.4648189999999992	-0.01770649625302809	0.002808251531380504	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Chiang_Rai/55/2012_EPI_ISL_122166	0.00065	1.0062129999999996	1.4648189999999992	0.0711828920198264	0.000667455077323509	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Connecticut/01/2012_EPI_ISL_120322	0.000124	2.0059530000000008	2.464814999999998	-0.018573373430505677	0.00012265589668681654	2.004056499118814	2013-02-01	lbi	south	2013
2012-09-01	B/DARWIN/1/2012_EPI_ISL_118576	1.3000000000000001e-05	2.9011750000000007	3.3087789999999977	-11.515536276506523	1.0684772693531475e-07	2.8991839394532115	2013-02-01	lbi	south	2013
2012-09-01	B/DARWIN/13/2012_EPI_ISL_122533	0.001603	1.9867100000000004	2.464814999999998	0.025754516249584216	0.0016151827512691653	1.9847669967991821	2013-02-01	lbi	south	2013
2012-09-01	B/DARWIN/19/2012_EPI_ISL_122537	0.0038829999999999997	1.0062129999999996	1.4648189999999992	-0.018977997130556458	0.003840262558354349	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/DARWIN/23/2012_EPI_ISL_122555	0.006428	1.9867100000000004	2.464814999999998	0.010629028235839043	0.00643616197941553	1.9847669967991821	2013-02-01	lbi	south	2013
2012-09-01	B/DARWIN/3/2012_EPI_ISL_118612	3.9e-05	2.9011750000000007	3.3087789999999977	-11.523112026027974	3.195329615345389e-07	2.8991839394532115	2013-02-01	lbi	south	2013
2012-09-01	B/DARWIN/40/2012_EPI_ISL_122587	0.012020999999999999	1.0062129999999996	1.4648189999999992	0.018980335650705917	0.012078219392977164	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/DARWIN/8/2012_EPI_ISL_121695	0.001105	2.9185250000000007	3.309573999999998	-0.02094887443165325	0.0010919409755616252	2.9175508011027187	2013-02-01	lbi	south	2013
2012-09-01	B/Daejeon/3330/2012_EPI_ISL_128382	0.0025440000000000003	1.9586210000000002	2.4421489999999975	-0.020829833308194642	0.0025140593939178666	1.9568847698918603	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/01/2012_EPI_ISL_128353	0.0021079999999999996	3.7999439999999987	4.364134999999998	0.032258671851673144	0.0021297847767551884	3.7961171305536316	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/01/2012_EPI_ISL_128353__dup2	0.0021079999999999996	3.7999439999999987	4.364134999999998	0.032258671851673144	0.0021297847767551884	3.7961171305536316	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/03/2012_EPI_ISL_128354	0.0021899999999999997	3.8077979999999987	4.375208999999999	-0.014825795891930244	0.002169646640388202	3.8039740323164644	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/04/2012_EPI_ISL_128355	0.0021899999999999997	2.839907000000001	3.3932739999999972	0.09871585870447505	0.002274757238847881	2.8359502969888237	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/04/2012_EPI_ISL_128355__dup2	0.0021899999999999997	2.839907000000001	3.3932739999999972	0.09871585870447505	0.002274757238847881	2.8359502969888237	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/05/2012_EPI_ISL_128356	0.002274	4.747248000000003	5.086337999999995	-0.014905099391452308	0.0022527915230798603	4.744034593658823	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/06/2012_EPI_ISL_128357	0.002361	2.839907000000001	3.3932739999999972	0.029540761522084843	0.0023826995167113515	2.8359502969888237	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/06/2012_EPI_ISL_128357__dup2	0.002361	2.839907000000001	3.3932739999999972	0.029540761522084843	0.0023826995167113515	2.8359502969888237	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/07/2012_EPI_ISL_128358	0.0027370000000000003	2.839907000000001	3.3932739999999972	0.09713950148300754	0.002841060532012457	2.8359502969888237	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/08/2012_EPI_ISL_128359	0.003387	2.839907000000001	3.3932739999999972	0.09065588404398148	0.0035062884127696173	2.8359502969888237	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/08/2012_EPI_ISL_128359__dup2	0.003387	2.839907000000001	3.3932739999999972	0.020805068976056745	0.0034057103566200535	2.8359502969888237	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/09/2012_EPI_ISL_128360	0.0038829999999999997	2.839907000000001	3.3932739999999972	0.019211623535781406	0.0039018589006787783	2.8359502969888237	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/10/2012_EPI_ISL_128361	0.006618000000000001	2.872804000000001	3.2768019999999978	-0.022393065667860746	0.006535853561266096	2.870545811425147	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/10/2012_EPI_ISL_128361__dup2	0.006618000000000001	2.872804000000001	3.2768019999999978	0.04844183477802124	0.006731631216893515	2.870545811425147	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/17/2012_EPI_ISL_128362	0.0027370000000000003	3.8159749999999972	4.351286999999998	0.026637636658387878	0.0027588160828753276	3.811864586986111	2013-02-01	lbi	south	2013
2012-09-01	B/Dakar/17/2012_EPI_ISL_128362__dup2	0.0027370000000000003	3.8159749999999972	4.351286999999998	0.026637636658387878	0.0027588160828753276	3.811864586986111	2013-02-01	lbi	south	2013
2012-09-01	B/Delaware/01/2012_EPI_ISL_104023	1.4000000000000001e-05	2.864687000000001	3.2603139999999984	-11.319962791179437	1.2483609445316534e-07	2.8636961443452122	2013-02-01	lbi	south	2013
2012-09-01	B/Delaware/03/2012_EPI_ISL_117028	0.000516	1.0062129999999996	1.4648189999999992	-0.019699903629456353	0.0005101672734969006	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Delaware/07/2012_EPI_ISL_121430	0.004152	1.9978970000000005	2.261590999999999	-0.023499943815937688	0.0040985722833593325	1.9961046663454691	2013-02-01	lbi	south	2013
2012-09-01	B/Denmark/15/2012_EPI_ISL_122721	0.002451	1.9586210000000002	2.4421489999999975	0.04049910427202743	0.0024848465775210876	1.9568847698918603	2013-02-01	lbi	south	2013
2012-09-01	B/Denmark/5/2012_EPI_ISL_122723	0.00028700000000000004	1.0062129999999996	1.4648189999999992	0.06447344991211257	0.0002938843551456221	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Djibouti/IP1157/2012_EPI_ISL_128113	0.0009710000000000001	1.0062129999999996	1.4648189999999992	0.05857152528587427	0.000991849574702914	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Djibouti/IP1157/2012_EPI_ISL_128113__dup2	0.0009710000000000001	1.0062129999999996	1.4648189999999992	0.05857152528587427	0.000991849574702914	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/England/322/2012_EPI_ISL_122052	0.000317	1.0062129999999996	1.4648189999999992	0.07473173964749454	0.0003259943942344183	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/England/507/2012_EPI_ISL_122054	0.001539	1.9913120000000006	2.464814999999998	0.013431828634086271	0.0015427547806663273	1.9893862168782304	2013-02-01	lbi	south	2013
2012-09-01	B/England/507/2012_EPI_ISL_122054__dup2	0.001539	1.9913120000000006	2.464814999999998	0.013431828634086271	0.0015427547806663273	1.9893862168782304	2013-02-01	lbi	south	2013
2012-09-01	B/England/537/2012_EPI_ISL_122055	0.0025440000000000003	1.9594050000000005	2.443732999999998	0.05901004719635244	0.0025991003139071694	1.9570216918567047	2013-02-01	lbi	south	2013
2012-09-01	B/England/537/2012_EPI_ISL_122055__dup2	0.0025440000000000003	1.9594050000000005	2.443732999999998	0.05901004719635244	0.0025991003139071694	1.9570216918567047	2013-02-01	lbi	south	2013
2012-09-01	B/Ethiopia/116/2012_EPI_ISL_124963	0.004292	1.0062129999999996	1.4648189999999992	0.036324193115876896	0.004343706831118949	1.0043018109121855	2013-02-01	lbi	south	2013
2012-09-01	B/Ethiopia/65/2012_EPI_ISL_124956	0.001419	1.0062129999999996	1.4648189999999992	0.037196276769663174	0.0014366169851111079	1.0043018109121855	2013-02-01	lbi	south	2013
