timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model	hemisphere	forecast_year
2012-09-01	B/Alaska/01/2012_EPI_ISL_117023	0.000138	2.9483560000000004	3.4290049999999974	0.012959193835354293	0.000138661700235151	2.944253838296151	2013-02-01	ep_star	south	2013
2012-09-01	B/Alaska/12/2012_EPI_ISL_128369	0.013722	1.9780890000000007	2.454278999999998	-0.6054335492944545	0.010655969072950397	1.9802746452363313	2013-02-01	ep_star	south	2013
2012-09-01	B/Argentina/35/2012_EPI_ISL_128371	0.020194	1.8813110000000002	2.199704999999999	0.012959193835354293	0.020290828801077097	1.8766164873702456	2013-02-01	ep_star	south	2013
2012-09-01	B/Argentina/44/2012_EPI_ISL_128379	0.023578	1.0062129999999996	1.4648189999999992	0.012959193835354293	0.02369105484162602	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/Athens_GR/152/2012_EPI_ISL_117498	7.900000000000001e-05	2.999241	3.4648109999999974	0.012959193835354293	7.937879940997775e-05	2.9951240109147	2013-02-01	ep_star	south	2013
2012-09-01	B/Athens_GR/152/2012_EPI_ISL_117498__dup2	7.900000000000001e-05	2.999241	3.4648109999999974	0.012959193835354293	7.937879940997775e-05	2.9951240109147	2013-02-01	ep_star	south	2013
2012-09-01	B/Athens_GR/98/2012_EPI_ISL_117496__dup2	6.3e-05	1.0062129999999996	1.4648189999999992	0.012959193835354293	6.330208054213414e-05	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/Austria/653113/2012_EPI_ISL_106892	1e-05	1.948644000000001	2.429008999999998	0.012959193835354293	1.0047949292402246e-05	1.9445311616966199	2013-02-01	ep_star	south	2013
2012-09-01	B/BRISBANE/1/2012_EPI_ISL_118621	2.7000000000000002e-05	2.9584840000000003	3.442144999999998	-0.6054335492944545	2.0967145093256143e-05	2.9550235815051353	2013-02-01	ep_star	south	2013
2012-09-01	B/BRISBANE/15/2012_EPI_ISL_122553	0.003629	1.9822810000000006	2.422831999999998	0.012959193835354293	0.003646400798212775	1.9780706313756318	2013-02-01	ep_star	south	2013
2012-09-01	B/Bahrain/10/2012_EPI_ISL_122136	6.3e-05	1.9797690000000006	2.464764999999998	0.012959193835354293	6.330208054213414e-05	1.9755465865133803	2013-02-01	ep_star	south	2013
2012-09-01	B/Bahrain/15/2012_EPI_ISL_122140	7.099999999999999e-05	1.0062129999999996	1.4648189999999992	0.012959193835354293	7.134043997605595e-05	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/Bangladesh/6704/2012_EPI_ISL_125888	0.012577	1.9627840000000008	2.3180629999999978	0.012959193835354293	0.012637305825054304	1.9584801446402351	2013-02-01	ep_star	south	2013
2012-09-01	B/Beijing-Chaoyang/1147/2012_EPI_ISL_117040	2.8999999999999997e-05	4.730687000000002	4.831004999999997	0.012959193835354293	2.913905294796651e-05	4.7280260649081525	2013-02-01	ep_star	south	2013
2012-09-01	B/Beijing-Xicheng/1241/2012_EPI_ISL_117041	6.3e-05	1.0062129999999996	1.4648189999999992	0.012959193835354293	6.330208054213414e-05	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/Brazil/0944/2012_EPI_ISL_125887	0.000162	1.9207470000000004	2.309577999999998	0.012959193835354293	0.0001627767785369164	1.91664098969952	2013-02-01	ep_star	south	2013
2012-09-01	B/CHANTHABURI/32/2012_EPI_ISL_122528	0.000234	2.9621530000000007	3.4346619999999977	0.012959193835354293	0.00023512201344221256	2.9578581765790375	2013-02-01	ep_star	south	2013
2012-09-01	B/CHIANG_RAI/50/2012_EPI_ISL_122581	0.000593	1.8648689999999988	2.2603179999999976	0.012959193835354293	0.0005958433930394532	1.8610021945911246	2013-02-01	ep_star	south	2013
2012-09-01	B/CHIBA-C/25/2012_EPI_ISL_122194	0.00093	2.0043410000000006	2.4518009999999983	0.012959193835354293	0.0009344592841934089	2.000236407514671	2013-02-01	ep_star	south	2013
2012-09-01	B/California/02/2012_EPI_ISL_105784	2.8999999999999997e-05	1.0062129999999996	1.4648189999999992	0.012959193835354293	2.913905294796651e-05	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/California/03/2012_EPI_ISL_115045	3.5e-05	1.0062129999999996	1.4648189999999992	0.012959193835354293	3.516782252340786e-05	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/Centre/1376/2012_EPI_ISL_128112	0.002838	1.0062129999999996	1.4648189999999992	0.012959193835354293	0.0028516080091837573	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/Centre/1376/2012_EPI_ISL_128112__dup2	0.002838	1.0062129999999996	1.4648189999999992	0.012959193835354293	0.0028516080091837573	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/Chiang_Rai/55/2012_EPI_ISL_122166	0.00065	1.0062129999999996	1.4648189999999992	0.012959193835354293	0.0006531167040061459	1.002105326083059	2013-02-01	ep_star	south	2013
2012-09-01	B/Connecticut/01/2012_EPI_ISL_120322	0.000124	2.0059530000000008	2.464814999999998	0.012959193835354293	0.00012459457122578784	2.001856136940606	2013-02-01	ep_star	south	2013
